text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,flow
 ape su un fiore di grano saraceno bee on a flower,/datadrive/videos-popular/17950065.mp4,450,3840,2160,/datadrive2/grounded_sam2_output/17950065/masks_images,17950065,0,449,4.418745040893555
 a float in a street parade passing by,/datadrive/videos-popular/4819179.mp4,269,3840,2160,/datadrive2/grounded_sam2_output/4819179/masks_images,4819179,0,268,2.388312101364136
"A person in a white coat engages with a glowing, high-tech device, amidst a sterile, blue-tinged environment.",/datadrive/videos-popular/6499161.mp4,366,2160,3840,/datadrive2/grounded_sam2_output/6499161/masks_images,6499161,0,365,7.317788600921631
 a woman using a pasta maker,/datadrive/videos-popular/10048876.mp4,621,4096,2160,/datadrive2/grounded_sam2_output/10048876/masks_images,10048876,0,620,6.764744758605957
 a customer buying from a store,/datadrive/videos-popular/4053579.mp4,380,1920,1080,/datadrive2/grounded_sam2_output/4053579/masks_images,4053579,0,379,2.68238377571106
 close up footage of a woman putting make up on her face,/datadrive/videos-popular/5067902.mp4,209,3840,2160,/datadrive2/grounded_sam2_output/5067902/masks_images,5067902,0,208,3.206015586853028
 clouds over road among fields,/datadrive/videos-popular/12196437.mp4,603,1080,1920,/datadrive2/grounded_sam2_output/12196437/masks_images,12196437,0,602,11.073193550109863
 people having a toast,/datadrive/videos-popular/5847789.mp4,223,2560,1080,/datadrive2/grounded_sam2_output/5847789/masks_images,5847789,0,222,2.7977406978607178
A woman gestures with her hands while conversing across a table in a room with dim ambient lighting.,/datadrive/videos-popular/4694334.mp4,390,2160,4096,/datadrive2/grounded_sam2_output/4694334/masks_images,4694334,0,389,5.435937881469727
 drone shot of countryside landscape,/datadrive/videos-popular/11069212.mp4,122,3840,2160,/datadrive2/grounded_sam2_output/11069212/masks_images,11069212,0,121,3.969054698944092
 woman playing with dogs,/datadrive/videos-popular/5909221.mp4,213,1080,1920,/datadrive2/grounded_sam2_output/5909221/masks_images,5909221,0,212,7.752248764038086
 a close up shot of a lifebuoy,/datadrive/videos-popular/3918100.mp4,519,1920,1080,/datadrive2/grounded_sam2_output/3918100/masks_images,3918100,0,518,5.855173587799072
 baby smaling and making face expressions,/datadrive/videos-popular/10888279.mp4,1432,1080,1920,/datadrive2/grounded_sam2_output/10888279/masks_images,10888279,0,1431,3.938590049743652
 a man climbing up wall,/datadrive/videos-popular/4106408.mp4,472,3840,2160,/datadrive2/grounded_sam2_output/4106408/masks_images,4106408,0,471,25.91153335571289
 woman putting wood logs in fireplace,/datadrive/videos-popular/6607124.mp4,495,4096,2160,/datadrive2/grounded_sam2_output/6607124/masks_images,6607124,0,494,5.018594264984131
 person wearing a red jacket walking with a pet dog,/datadrive/videos-popular/15322631.mp4,48,2160,3840,/datadrive2/grounded_sam2_output/15322631/masks_images,15322631,0,47,18.89527130126953
 person doing non verbal communication with hands,/datadrive/videos-popular/10373873.mp4,627,1920,1080,/datadrive2/grounded_sam2_output/10373873/masks_images,10373873,0,626,5.367652416229248
 fresh oranges in a cardboard box,/datadrive/videos-popular/15170280.mp4,130,2160,3840,/datadrive2/grounded_sam2_output/15170280/masks_images,15170280,0,129,2.3639819622039795
"Two individuals are seated at a wooden dining table, with one extending an arm towards the other in a comforting gesture.",/datadrive/videos-popular/6296762.mp4,226,3840,2160,/datadrive2/grounded_sam2_output/6296762/masks_images,6296762,0,225,2.6308367252349854
 young woman smiling looking at camera,/datadrive/videos-popular/5337114.mp4,277,3840,2160,/datadrive2/grounded_sam2_output/5337114/masks_images,5337114,0,276,3.603099822998047
 a beautiful woman using fork and knife,/datadrive/videos-popular/6236331.mp4,610,2160,4096,/datadrive2/grounded_sam2_output/6236331/masks_images,6236331,0,609,2.537017107009888
 elderly man working out,/datadrive/videos-popular/6892552.mp4,221,2160,3840,/datadrive2/grounded_sam2_output/6892552/masks_images,6892552,0,220,9.983275413513184
"A woman with curly hair is bent over in a living room, adjusting a cable on an entertainment system.",/datadrive/videos-popular/4109208.mp4,360,2160,4096,/datadrive2/grounded_sam2_output/4109208/masks_images,4109208,0,359,4.940622806549072
 beautiful woman applying lip liner,/datadrive/videos-popular/5173822.mp4,266,4096,2160,/datadrive2/grounded_sam2_output/5173822/masks_images,5173822,0,265,4.749889850616455
 aerial shot of a river and mountain range,/datadrive/videos-popular/5911525.mp4,240,4096,2160,/datadrive2/grounded_sam2_output/5911525/masks_images,5911525,0,239,12.008940696716309
 a woman sitting while surrounded with chamomile flowers,/datadrive/videos-popular/10549752.mp4,642,4096,2160,/datadrive2/grounded_sam2_output/10549752/masks_images,10549752,0,641,3.629868030548096
"Tall blades of grass gracefully sway as the sun sets on the horizon, casting a warm golden glow.",/datadrive/videos-popular/4434150.mp4,267,1080,1920,/datadrive2/grounded_sam2_output/4434150/masks_images,4434150,0,266,10.220222473144531
"An aerial view of a coastal village with red-roofed houses, a curving road, and floating fish farms in the water.",/datadrive/videos-popular/14553449.mp4,680,3840,2160,/datadrive2/grounded_sam2_output/14553449/masks_images,14553449,0,679,6.587691783905029
 feeding wild ducks in the lake,/datadrive/videos-popular/6129139.mp4,411,1920,1080,/datadrive2/grounded_sam2_output/6129139/masks_images,6129139,0,410,2.3534250259399414
 woman scrubbing her legs with a brush,/datadrive/videos-popular/5308619.mp4,274,1920,1080,/datadrive2/grounded_sam2_output/5308619/masks_images,5308619,0,273,19.17333984375
A person in a red sweater holds a light-up sign that reads 'Merry Xmas 2021' with string lights draped over their arm.,/datadrive/videos-popular/6328609.mp4,145,1920,1080,/datadrive2/grounded_sam2_output/6328609/masks_images,6328609,0,144,9.98784065246582
 turning pages of a magazine,/datadrive/videos-popular/2385274.mp4,498,1920,1080,/datadrive2/grounded_sam2_output/2385274/masks_images,2385274,0,497,8.959587097167969
The image captures a reflective view in a round mirror surrounded by various makeup products on a wooden surface.,/datadrive/videos-popular/6894273.mp4,951,2160,4096,/datadrive2/grounded_sam2_output/6894273/masks_images,6894273,0,950,4.965829372406006
 close up shot of a man standing,/datadrive/videos-popular/6261248.mp4,733,1920,1080,/datadrive2/grounded_sam2_output/6261248/masks_images,6261248,0,732,9.541633605957031
 family of three members walking through a lavender field,/datadrive/videos-popular/5124638.mp4,296,4096,2160,/datadrive2/grounded_sam2_output/5124638/masks_images,5124638,0,295,4.51939582824707
 a monk performing a ritual outdoors,/datadrive/videos-popular/5416130.mp4,623,2160,4096,/datadrive2/grounded_sam2_output/5416130/masks_images,5416130,0,622,3.1610372066497803
 a boxer taking a break on his corner,/datadrive/videos-popular/4761706.mp4,447,4096,2160,/datadrive2/grounded_sam2_output/4761706/masks_images,4761706,0,446,10.503972053527832
 boats anchored near the shore of a tropical island at sunset,/datadrive/videos-popular/13321333.mp4,233,1080,1920,/datadrive2/grounded_sam2_output/13321333/masks_images,13321333,0,232,2.529783010482788
 hands water clean sink,/datadrive/videos-popular/3974634.mp4,3168,1920,1080,/datadrive2/grounded_sam2_output/3974634/masks_images,3974634,0,3167,2.2187421321868896
"An artist squeezes dark blue paint onto a palette, holding a paintbrush ready to create a masterpiece.",/datadrive/videos-popular/4360162.mp4,445,3840,2160,/datadrive2/grounded_sam2_output/4360162/masks_images,4360162,0,444,9.552535057067873
 a bridge over a huge waterfall,/datadrive/videos-popular/5762686.mp4,442,1920,1080,/datadrive2/grounded_sam2_output/5762686/masks_images,5762686,0,441,2.9759480953216557
 couple at the stairs of a church,/datadrive/videos-popular/6284625.mp4,768,2160,4096,/datadrive2/grounded_sam2_output/6284625/masks_images,6284625,0,767,6.234440326690674
A person in a glittering gold outfit moves dynamically in a dimly-lit room washed with purple and red lights.,/datadrive/videos-popular/4722505.mp4,1045,2160,4096,/datadrive2/grounded_sam2_output/4722505/masks_images,4722505,0,1044,8.805398941040039
"A dense crowd gathers, holding signs with messages of social justice, near the steps of City Hall during a peaceful protest.",/datadrive/videos-popular/5286267.mp4,7,1920,1080,/datadrive2/grounded_sam2_output/5286267/masks_images,5286267,0,6,4.555906772613525
"A person stands confidently with their hands slightly extended against a plain white background, dressed in a dark button-up shirt.",/datadrive/videos-popular/6689099.mp4,593,2160,3840,/datadrive2/grounded_sam2_output/6689099/masks_images,6689099,0,592,2.6941826343536377
"Two individuals recline on a rooftop overlooking a street with parked cars, sharing a moment of relaxation above the city's hustle.",/datadrive/videos-popular/5934124.mp4,858,2160,4096,/datadrive2/grounded_sam2_output/5934124/masks_images,5934124,0,857,3.149687528610229
 a tennis player practicing his serving game,/datadrive/videos-popular/4902153.mp4,274,1066,1920,/datadrive2/grounded_sam2_output/4902153/masks_images,4902153,0,273,2.2252888679504395
 parents watching their daughter walking in heels,/datadrive/videos-popular/4890366.mp4,189,1920,1080,/datadrive2/grounded_sam2_output/4890366/masks_images,4890366,0,188,4.051342487335205
 girl house kitchen apartment,/datadrive/videos-popular/4109493.mp4,417,4096,2160,/datadrive2/grounded_sam2_output/4109493/masks_images,4109493,0,416,27.199132919311523
 young woman lying on bed holding notebook,/datadrive/videos-popular/6698408.mp4,517,4096,2160,/datadrive2/grounded_sam2_output/6698408/masks_images,6698408,0,516,5.8992180824279785
 instructor discussing body parts,/datadrive/videos-popular/6326797.mp4,534,1080,1920,/datadrive2/grounded_sam2_output/6326797/masks_images,6326797,0,533,3.859513759613037
 playing on piano in music studio,/datadrive/videos-popular/12336851.mp4,290,3840,2160,/datadrive2/grounded_sam2_output/12336851/masks_images,12336851,0,289,8.114187240600586
 hands girl cute palms,/datadrive/videos-popular/4714779.mp4,409,4096,2160,/datadrive2/grounded_sam2_output/4714779/masks_images,4714779,0,408,4.443290710449219
A person in a grey shirt flips through a notebook while working on a laptop with charts on the screen.,/datadrive/videos-popular/5742451.mp4,612,2160,4096,/datadrive2/grounded_sam2_output/5742451/masks_images,5742451,0,611,4.070149898529053
 young woman in park,/datadrive/videos-popular/11067423.mp4,192,1080,1920,/datadrive2/grounded_sam2_output/11067423/masks_images,11067423,0,191,5.747091770172119
A skyscraper under construction with scaffolding and a crane against a backdrop of a cloudy sky and mountainous landscape.,/datadrive/videos-popular/18874435.mp4,445,3840,2160,/datadrive2/grounded_sam2_output/18874435/masks_images,18874435,0,444,5.514979362487793
 an elderly man teaching a boy doing fishing using a fishing rod,/datadrive/videos-popular/10413019.mp4,1108,4096,2160,/datadrive2/grounded_sam2_output/10413019/masks_images,10413019,0,1107,3.0620646476745605
A person wearing dark gym shorts stands still in a gym with exercise equipment in the background.,/datadrive/videos-popular/6893303.mp4,400,3840,2160,/datadrive2/grounded_sam2_output/6893303/masks_images,6893303,0,399,15.617302894592283
 time lapse of moving clouds in sky,/datadrive/videos-popular/11939947.mp4,990,1080,1920,/datadrive2/grounded_sam2_output/11939947/masks_images,11939947,0,989,30.666391372680664
 two hikers discussing things in the middle of forest,/datadrive/videos-popular/5060174.mp4,460,3840,2160,/datadrive2/grounded_sam2_output/5060174/masks_images,5060174,0,459,2.5313165187835693
 aerial footage of red rock formations by the sea,/datadrive/videos-popular/10626877.mp4,479,3840,2160,/datadrive2/grounded_sam2_output/10626877/masks_images,10626877,0,478,2.735265254974365
 men talking while wearing their judo uniform,/datadrive/videos-popular/6266889.mp4,445,3840,2160,/datadrive2/grounded_sam2_output/6266889/masks_images,6266889,0,444,5.047029972076416
 cactus plants in close up view,/datadrive/videos-popular/1494266.mp4,424,1920,1080,/datadrive2/grounded_sam2_output/1494266/masks_images,1494266,0,423,3.822776556015015
 woman placing pizza in the oven,/datadrive/videos-popular/6760582.mp4,388,2560,1440,/datadrive2/grounded_sam2_output/6760582/masks_images,6760582,0,387,7.216957092285156
 landscape man love people,/datadrive/videos-popular/18077828.mp4,356,1080,1920,/datadrive2/grounded_sam2_output/18077828/masks_images,18077828,0,355,5.014645099639893
 close up video of white flower,/datadrive/videos-popular/1179813.mp4,435,1920,1080,/datadrive2/grounded_sam2_output/1179813/masks_images,1179813,0,434,14.221288681030272
 a young woman in a denim jacket and tinted sunglasses posing during a photo session,/datadrive/videos-popular/15778370.mp4,436,1920,1080,/datadrive2/grounded_sam2_output/15778370/masks_images,15778370,0,435,2.572620391845703
 person painting with a paint brush,/datadrive/videos-popular/5642077.mp4,299,1080,1920,/datadrive2/grounded_sam2_output/5642077/masks_images,5642077,0,298,11.390151977539062
"A white-faced cow stares into the camera, while others graze in the background, on a fenced rural pasture with green grass.",/datadrive/videos-popular/13696230.mp4,266,1920,1080,/datadrive2/grounded_sam2_output/13696230/masks_images,13696230,0,265,15.002129554748535
 a man getting ready to climb the wall,/datadrive/videos-popular/4164045.mp4,207,3840,2160,/datadrive2/grounded_sam2_output/4164045/masks_images,4164045,0,206,2.072981834411621
"A person in a white hoodie is holding a small, round object inside a vehicle.",/datadrive/videos-popular/6181462.mp4,257,3840,2160,/datadrive2/grounded_sam2_output/6181462/masks_images,6181462,0,256,7.92789363861084
 village by forest in winter,/datadrive/videos-popular/10799444.mp4,178,2560,1440,/datadrive2/grounded_sam2_output/10799444/masks_images,10799444,0,177,2.167033195495605
 dad and daughter talking to each other while sitting beside a christmas tree,/datadrive/videos-popular/6141414.mp4,772,4096,2160,/datadrive2/grounded_sam2_output/6141414/masks_images,6141414,0,771,4.289042472839356
 drone footage of the castle in the island,/datadrive/videos-popular/3173214.mp4,620,3840,2160,/datadrive2/grounded_sam2_output/3173214/masks_images,3173214,0,619,3.692577838897705
